Id,SalePrice
1461,116069.35352803703
1462,145629.06443998884
1463,171951.66598761262
1464,199616.07486227163
1465,196077.86105045126
1466,170402.7415592651
1467,186950.56964954094
1468,163594.30434511646
1469,195095.35634695936
1470,118099.09672846712
1471,190804.57597785495
1472,104310.8521745688
1473,96912.20394800627
1474,149075.16517945536
1475,117406.51824121841
1476,351782.70667050045
1477,242527.98723264795
1478,289416.6059732167
1479,291054.1043021639
1480,493895.5534354056
1481,328279.9338951243
1482,214580.24316273862
1483,170080.55674332893
1484,169311.93033504352
1485,193801.54747284573
1486,193818.6267044749
1487,326956.99342503416
1488,238558.99646977495
1489,185617.88206647002
1490,232260.10422424757
1491,191878.54392826167
1492,90702.40246148087
1493,190295.5773994417
1494,286010.7723069887
1495,281303.4768860402
1496,235101.58905894478
1497,177441.31023284042
1498,171415.8111143146
1499,163454.0157258603
1500,157432.23407244234
1501,174356.19243011108
1502,160248.60954373563
1503,277067.76770429924
1504,250467.82712462934
1505,228338.99954450157
1506,191100.6122353755
1507,252505.01738331362
1508,194661.39605256717
1509,160305.64082761534
1510,143752.31385104038
1511,148670.50863232318
1512,174226.09559014544
1513,150956.34578810536
1514,147775.57541280516
1515,189394.5075867314
1516,150628.92775182796
1517,171406.6695171717
1518,128940.13043357886
1519,210864.8133579202
1520,125211.41383306243
1521,124881.07009017591
1522,175444.02615940175
1523,108993.29244018524
1524,119977.57169441275
1525,118621.89589796624
1526,107300.41519677438
1527,110503.23779224255
1528,141898.53640981935
1529,146153.93824026152
1530,204707.56048688432
1531,112629.18552707852
1532,101987.86187943934
1533,142434.12444199642
1534,125721.01556673356
1535,137416.35835227752
1536,108010.68914988988
1537,62228.60660715642
1538,141283.6107157431
1539,185897.25923012604
1540,90648.29903930506
1541,130958.4283710317
1542,130491.74151196203
1543,171872.44534406616
1544,90567.3124887789
1545,113047.77796891626
1546,136988.62461209032
1547,122003.08859757622
1548,135376.28143149242
1549,122264.86268752407
1550,129835.4309663137
1551,108510.87790551486
1552,136782.74730503454
1553,137932.2867962697
1554,121674.39604623397
1555,147598.94885891644
1556,90343.25138767631
1557,98609.54844690856
1558,103906.6320229359
1559,62680.583272542615
1560,133529.76490696633
1561,116363.54604314266
1562,133245.9375517544
1563,119846.30386139268
1564,152400.8946729958
