"Id","SalePrice"
1461,129189.38506486
1462,160899.962013289
1463,185093.54450979
1464,202193.376376183
1465,203812.257454472
1466,174064.796890013
1467,190264.334847435
1468,163395.336147814
1469,191521.010941359
1470,123788.506801435
1471,192017.05527207
1472,100776.772699603
1473,97783.7700576102
1474,153818.383106456
1475,118072.381285916
1476,367036.612145325
1477,254281.073810896
1478,293105.291509345
1479,281741.010041743
1480,513351.067195276
1481,318386.665841967
1482,208332.436423067
1483,175686.69138939
1484,159748.851962894
1485,175676.621788256
1486,195809.344219806
1487,319069.13744766
1488,238951.585355744
1489,197797.093139593
1490,234290.780955277
1491,182589.826115171
1492,94437.1020465234
1493,173342.982008909
1494,289208.27541884
1495,295553.299518324
1496,225380.961979985
1497,191290.196133296
1498,165674.162027211
1499,166797.908620146
1500,160136.06852871
1501,177507.108570885
1502,161655.342618249
1503,273346.403366481
1504,238226.185950675
1505,227002.932389286
1506,184910.832926324
1507,252882.972771925
1508,190261.590169914
1509,156344.048056422
1510,141226.712280236
1511,148431.120257919
1512,180575.606134726
1513,139437.034287373
1514,155259.90865602
1515,211313.11128281
1516,158922.072358392
1517,171802.351812434
1518,140838.067266652
1519,214336.658342431
1520,128611.833678784
1521,133516.854852547
1522,175180.2573676
1523,112099.744053134
1524,119205.911021637
1525,127988.24080285
1526,108757.38625245
1527,109583.122824456
1528,152751.850795574
1529,141274.120678595
1530,197754.73546763
1531,99144.1201355448
1532,102713.493061654
1533,148641.321743494
1534,119150.493084656
1535,156735.051469243
1536,113916.664451567
1537,66804.5058583324
1538,136256.329582343
1539,177491.553037354
1540,91874.9537805465
1541,130213.636556708
1542,149475.486340645
1543,186692.825338775
1544,92092.7229135664
1545,115755.623616763
1546,132083.224799068
1547,135850.488465064
1548,140793.543480236
1549,126011.80990814
1550,131584.483112841
1551,116646.866883369
1552,132101.953486644
1553,136572.068548028
1554,121248.455668233
1555,171620.561253981
1556,84925.8980955513
1557,111794.212813373
1558,104786.2319647
1559,59553.8431912968
1560,139800.470348214
1561,122741.925759493
1562,128955.164971661
1563,117783.938214531
1564,168352.319701458
1565,148570.155954437
1566,243651.524893859
1567,83559.8956717043
1568,221708.030564
1569,123832.479932429
1570,133639.54641822
1571,118007.40160486
1572,144559.024742788
1573,232483.425755038
1574,120198.470452374
1575,220655.614722984
1576,246616.816673975
1577,176606.942267243
1578,135386.454270642
1579,149373.432874102
1580,192937.565159217
1581,153736.254270659
1582,130267.446999213
1583,313983.938647289
1584,224744.582211575
1585,142289.336153848
1586,74969.0990014876
1587,98086.4217975615
1588,145241.81025863
1589,94743.0015691256
1590,138155.989164644
1591,94247.2277654831
1592,118843.830431661
1593,129621.913744647
1594,143646.366705402
1595,108488.239396384
1596,236375.063626863
1597,196596.656485873
1598,217240.723768774
1599,157675.469398443
1600,150538.754331285
1601,76362.5830600995
1602,116663.264519867
1603,68015.8180905795
1604,272072.359900756
1605,233306.652481997
1606,177687.517076115
1607,184855.9341929
1608,203192.301761926
1609,185547.573341269
1610,152230.02989997
1611,135835.60056713
1612,164595.906433217
1613,163771.41327502
1614,111648.194177185
1615,89929.1459391901
1616,77351.4671181082
1617,92560.6755254577
1618,125452.051867648
1619,143592.153003136
1620,166114.015402895
1621,140795.912915066
1622,142972.257310717
1623,259905.041851082
1624,202486.477219127
1625,121022.025880972
1626,173932.993467484
1627,195811.732247771
1628,277803.34911134
1629,177333.972276485
1630,385651.334974347
1631,220328.501640761
1632,247009.092581837
1633,169014.441089992
1634,182182.415033138
1635,174223.121863127
1636,156597.587321605
1637,199197.200327342
1638,183002.619305047
1639,185782.850925782
1640,263441.502643309
1641,180690.466576121
1642,240702.754619447
1643,224704.175968283
1644,233740.673827069
1645,224727.018337944
1646,154967.649902148
1647,159461.155101345
1648,130316.427272487
1649,134443.064039865
1650,116473.256630951
1651,129560.581811792
1652,99388.9342019444
1653,103302.640022081
1654,146094.517546705
1655,142228.280563844
1656,143177.633965846
1657,147318.930869921
1658,144516.044758857
1659,126961.809014178
1660,152567.206540351
1661,474131.319537847
1662,428019.117955829
1663,377796.286255062
1664,696826.588090972
1665,305386.329152286
1666,326814.724143697
1667,354180.653321412
1668,331498.817433922
1669,296821.077144201
1670,346048.109482739
1671,267457.008593155
1672,462785.684027788
1673,291062.956157429
1674,251226.928991
1675,203147.115205185
1676,200247.618197067
1677,221546.403860383
1678,480103.909238934
1679,388355.477681308
1680,333284.742762979
1681,246428.056815235
1682,296379.968331494
1683,197902.984751329
1684,179310.571843619
1685,169993.626856448
1686,167225.953015999
1687,168707.094975683
1688,190282.74602148
1689,192142.459138418
1690,189977.982409611
1691,179969.266005545
1692,246153.166728782
1693,167636.883261628
1694,175684.175425867
1695,164562.379657378
1696,276339.648228785
1697,171123.871326603
1698,366242.533607921
1699,309348.004406265
1700,253538.820080051
1701,262951.870498173
1702,248692.863923305
1703,243478.108502277
1704,278980.384403027
1705,221562.805898442
1706,180713.03797402
1707,210011.203973303
1708,200889.32159951
1709,263110.966699039
1710,214555.023991129
1711,255742.900872354
1712,258948.816714139
1713,287455.90204561
1714,227082.606472268
1715,201249.424032911
1716,175970.778684131
1717,164553.615539854
1718,136162.396452635
1719,192652.898040659
1720,235719.957132467
1721,165365.388615352
1722,128492.474458269
1723,155893.057230303
1724,203424.65416592
1725,215438.667583448
1726,184842.564075974
1727,154609.078081271
1728,174613.057750366
1729,161159.69466706
1730,165927.702731097
1731,120762.147969044
1732,124834.352123068
1733,117355.936096952
1734,113034.421890812
1735,132854.887159447
1736,115251.319899901
1737,331401.54970651
1738,251869.248375398
1739,270997.662575107
1740,223771.402166148
1741,194343.263629098
1742,174767.608313592
1743,181469.050128062
1744,329005.623294972
1745,223778.02719381
1746,213534.464771274
1747,217314.088047725
1748,233645.854590287
1749,151676.027279669
1750,131290.374999459
1751,250955.158946831
1752,119840.954887052
1753,152394.180848633
1754,195321.281502542
1755,159537.814191203
1756,125452.713453825
1757,118693.906076419
1758,145815.101985091
1759,157936.928827286
1760,167996.209093561
1761,150836.924084867
1762,183720.267167924
1763,170992.722820098
1764,111516.063010006
1765,194071.370957763
1766,195387.662439068
1767,246637.682641021
1768,140549.755070053
1769,174928.015335321
1770,149333.959239317
1771,118608.330544314
1772,138636.02436259
1773,120602.617389013
1774,148423.819257386
1775,132222.676978226
1776,126302.1183225
1777,107171.092535793
1778,141257.239399809
1779,113483.025456109
1780,177629.473649899
1781,126269.888982224
1782,92199.9967329691
1783,143960.202617976
1784,107830.362332803
1785,124348.080595251
1786,143900.779410001
1787,167416.423227947
1788,68699.8016545756
1789,101569.330271356
1790,78675.3143637485
1791,205148.298970711
1792,165430.321507964
1793,136372.176734558
1794,159974.745951381
1795,134815.562315541
1796,124252.690625474
1797,123698.784333145
1798,117242.127571963
1799,112010.788138149
1800,118059.950166824
1801,129637.791764602
1802,139706.125647846
1803,153614.15522762
1804,147738.275822454
1805,139561.628469722
1806,133465.385401824
1807,125115.748532777
1808,119757.753748925
1809,115047.418676346
1810,134763.801635031
1811,90505.4407580048
1812,93962.8556988705
1813,122707.671979574
1814,92977.9254723013
1815,62503.208961373
1816,98167.142341343
1817,104445.667874869
1818,144744.118503956
1819,127808.208931785
1820,51863.0369068392
1821,106455.326347194
1822,142597.418254287
1823,41544.7966224179
1824,131259.780034374
1825,140988.754039307
1826,103399.033934589
1827,101664.157013525
1828,135132.489817942
1829,132689.774225189
1830,136428.029086803
1831,147054.889641634
1832,56107.1919139887
1833,141344.314049171
1834,122897.401717887
1835,118866.768113101
1836,135824.976963664
1837,91342.4172606973
1838,130682.758470964
1839,102961.955469546
1840,134812.254972201
1841,128854.036673159
1842,85824.1942624523
1843,124580.901214076
1844,133070.359365242
1845,138703.070218444
1846,147299.988647802
1847,161986.682930978
1848,56715.6587203392
1849,100093.293898372
1850,113257.933305019
1851,143929.609725886
1852,121886.158084514
1853,127157.525296586
1854,165812.884039486
1855,148181.166746999
1856,216194.413446617
1857,124328.757951124
1858,151291.691910763
1859,121061.24021272
1860,150643.005934412
1861,120325.218212426
1862,301265.780265606
1863,299179.542461215
1864,299199.186341555
1865,325996.822807075
1866,307291.86851789
1867,226011.266508796
1868,281162.386662168
1869,203407.884005358
1870,221661.957049962
1871,226264.486276495
1872,169455.070832931
1873,226742.947792434
1874,155820.537874287
1875,200928.180787514
1876,195793.947375318
1877,212509.464514349
1878,191935.560238844
1879,128386.332769
1880,144093.414109305
1881,254944.838745043
1882,243539.568978599
1883,188755.669211304
1884,205181.385778884
1885,235923.327853805
1886,269145.995063809
1887,212843.90544738
1888,279555.215398374
1889,169206.627005893
1890,115477.878864531
1891,133740.523736521
1892,102035.182553355
1893,126525.114742775
1894,124270.580633022
1895,131228.742234156
1896,123774.143644075
1897,115729.583765299
1898,125003.569269774
1899,165989.722733656
1900,161724.320331138
1901,170977.062021967
1902,165054.999383432
1903,223818.037487883
1904,140421.713789806
1905,209083.553574051
1906,129614.337951146
1907,224796.899789437
1908,120235.286236599
1909,134562.880326379
1910,125750.713380745
1911,231566.143588707
1912,371233.419982315
1913,139019.26040858
1914,56930.4841778015
1915,299676.784260023
1916,68110.7014169429
1917,245888.9154921
1918,142363.673037355
1919,184488.47608429
1920,154092.699953757
1921,378201.752316412
1922,291175.968705224
1923,238516.725565573
1924,214317.793804565
1925,194398.376208157
1926,366951.445797426
1927,134240.79118134
1928,154108.195521017
1929,128479.738240835
1930,133948.428688921
1931,145230.427414603
1932,140137.005200331
1933,179136.624892557
1934,185528.195832243
1935,171595.15014368
1936,184958.181276715
1937,180119.477367659
1938,165191.371228565
1939,235424.851370008
1940,198498.75644016
1941,164948.40257294
1942,179638.518805013
1943,210780.836719724
1944,338803.302104132
1945,357722.933836943
1946,145269.12584339
1947,121056.10398629
1948,159296.437095656
1949,237978.70255208
1950,181157.15354618
1951,250022.256546479
1952,225325.347654944
1953,158580.00054312
1954,183012.877547161
1955,134135.857504836
1956,338174.83013599
1957,155735.673476896
1958,288077.678551855
1959,143205.890534885
1960,114436.184312144
1961,122106.683412127
1962,101855.284896605
1963,110836.465519174
1964,104869.488801066
1965,145215.01476291
1966,139834.91532517
1967,288984.47880408
1968,451912.104927008
1969,366708.122499512
1970,426793.037575767
1971,503751.111575126
1972,388360.472239614
1973,260802.318233874
1974,334134.195896714
1975,550582.990222793
1976,274345.578658202
1977,360613.952067024
1978,349846.846568523
1979,331194.70847727
1980,206604.489692203
1981,364006.239629893
1982,221699.266523473
1983,205473.813497838
1984,187583.037585649
1985,223571.311790012
1986,211175.047247848
1987,179115.244253726
1988,172740.545619313
1989,193525.256587046
1990,209011.923758066
1991,238131.072268994
1992,212785.085072145
1993,174893.120184273
1994,244729.541731426
1995,184770.097065059
1996,243154.309140336
1997,301527.357432986
1998,330989.875600621
1999,256008.523548131
2000,305791.137918774
2001,259865.690130403
2002,242694.648338887
2003,251380.669711254
2004,276434.010272943
2005,224477.900333042
2006,219335.229852521
2007,247152.027204403
2008,208859.51338939
2009,181278.766963536
2010,182743.602301219
2011,140030.989528886
2012,164469.222327954
2013,166666.217103476
2014,175414.898297762
2015,183514.741130641
2016,178140.200672469
2017,186323.811645057
2018,121677.634056617
2019,140455.297803315
2020,110480.422841634
2021,101517.391221842
2022,199230.679219358
2023,153049.805559619
2024,278818.813708916
2025,352240.698185546
2026,175815.123502887
2027,159502.406052802
2028,161852.605832104
2029,173364.406640764
2030,278286.029405304
2031,234101.136728049
2032,252787.835433745
2033,264100.750746428
2034,177826.08875323
2035,217486.501028325
2036,206323.418009564
2037,211588.689530399
2038,327306.875233282
2039,205132.704983632
2040,292954.271745052
2041,312071.198786897
2042,207549.15668077
2043,175011.209902758
2044,172892.033047712
2045,206812.344046509
