Id,SalePrice
1461,127616.77
1462,153482.17
1463,189697.38
1464,195620.9
1465,181859.0
1466,176071.39
1467,174725.34
1468,168116.62
1469,178742.67
1470,125523.87
1471,197142.2
1472,95666.38
1473,100758.58
1474,155770.92
1475,129445.234
1476,388478.28
1477,259412.83
1478,293811.56
1479,245062.39
1480,473151.5
1481,319309.62
1482,202766.88
1483,172834.7
1484,164765.44
1485,172995.81
1486,195428.84
1487,360740.72
1488,236805.38
1489,210305.62
1490,208454.8
1491,185911.58
1492,91190.17
1493,186246.44
1494,302367.56
1495,294335.44
1496,242133.64
1497,181373.0
1498,157335.6
1499,158221.86
1500,149832.53
1501,181698.47
1502,148993.27
1503,283861.12
1504,236700.83
1505,225710.73
1506,176711.12
1507,235131.33
1508,197768.9
1509,164965.75
1510,148999.1
1511,144237.83
1512,162131.64
1513,144871.84
1514,162013.39
1515,195094.77
1516,162865.89
1517,157350.6
1518,132501.69
1519,227806.02
1520,136837.17
1521,138458.62
1522,168969.02
1523,114190.35
1524,126016.24
1525,129958.195
1526,115175.125
1527,101049.67
1528,132647.1
1529,148735.44
1530,178251.05
1531,96645.58
1532,90845.23
1533,141536.11
1534,115773.984
1535,155503.3
1536,111821.51
1537,68105.51
1538,161005.9
1539,190591.38
1540,90529.46
1541,143667.0
1542,139883.28
1543,222349.4
1544,73250.04
1545,103444.55
1546,131597.25
1547,138231.7
1548,132048.83
1549,113747.44
1550,145374.1
1551,111984.58
1552,134319.3
1553,148431.36
1554,110979.445
1555,170796.03
1556,74717.516
1557,102892.38
1558,94898.266
1559,68816.91
1560,130141.625
1561,135628.38
1562,123328.89
1563,118280.92
1564,153660.4
1565,146761.95
1566,228550.89
1567,68862.664
1568,224342.0
1569,141792.27
1570,132034.34
1571,122782.016
1572,148477.36
1573,248360.06
1574,110343.17
1575,215191.72
1576,232038.28
1577,197415.0
1578,153830.19
1579,137849.0
1580,186926.72
1581,145803.83
1582,124888.984
1583,330244.3
1584,230213.88
1585,142228.77
1586,67373.375
1587,99289.484
1588,150877.84
1589,93412.56
1590,133158.0
1591,101423.125
1592,118312.84
1593,125154.984
1594,126782.91
1595,107721.8
1596,248145.58
1597,183944.11
1598,203140.62
1599,174242.94
1600,168768.67
1601,67978.516
1602,110525.586
1603,78125.66
1604,265085.16
1605,233569.33
1606,170736.1
1607,149297.94
1608,207737.38
1609,194715.02
1610,156306.05
1611,137783.55
1612,161199.8
1613,164148.6
1614,119832.45
1615,83724.47
1616,72068.46
1617,87844.77
1618,128644.07
1619,140164.25
1620,150142.94
1621,137868.33
1622,136166.23
1623,281753.1
1624,212464.88
1625,123630.48
1626,165127.56
1627,187336.3
1628,286302.28
1629,176053.25
1630,363392.56
1631,221595.16
1632,245461.42
1633,165935.52
1634,183780.16
1635,182488.44
1636,159710.6
1637,184318.66
1638,196243.88
1639,180341.9
1640,255696.6
1641,183192.55
1642,226882.39
1643,222005.72
1644,226607.55
1645,181833.69
1646,162269.62
1647,158636.9
1648,131618.08
1649,140064.83
1650,116125.07
1651,123141.44
1652,94652.69
1653,96399.06
1654,148786.52
1655,148371.34
1656,148234.44
1657,151134.05
1658,143282.92
1659,136296.67
1660,151815.45
1661,488544.94
1662,408988.56
1663,387803.84
1664,422733.34
1665,320484.2
1666,311989.25
1667,333754.66
1668,339063.9
1669,310860.06
1670,349649.2
1671,253253.23
1672,476628.78
1673,298422.5
1674,245576.16
1675,184832.84
1676,189346.73
1677,219262.38
1678,452633.62
1679,407169.94
1680,339936.12
1681,242484.89
1682,286887.72
1683,176502.45
1684,170956.22
1685,174786.84
1686,168727.95
1687,164470.94
1688,183555.08
1689,188670.97
1690,188529.78
1691,174881.05
1692,280245.7
1693,166068.5
1694,182717.97
1695,168979.0
1696,277090.38
1697,178121.56
1698,350989.25
1699,319415.94
1700,247960.81
1701,263839.47
1702,246964.19
1703,248204.27
1704,284047.44
1705,222848.06
1706,427758.0
1707,226113.19
1708,212659.28
1709,291347.22
1710,225980.83
1711,260803.69
1712,250334.48
1713,266521.7
1714,226523.94
1715,202902.67
1716,187619.33
1717,171791.69
1718,126528.4
1719,202610.12
1720,247418.7
1721,163229.9
1722,114757.17
1723,152140.7
1724,223653.72
1725,238359.23
1726,183599.38
1727,160982.88
1728,176973.72
1729,162009.38
1730,165100.64
1731,120546.78
1732,132019.98
1733,116945.16
1734,118642.55
1735,127673.625
1736,115907.55
1737,326930.8
1738,210778.5
1739,256319.42
1740,213234.62
1741,187421.9
1742,177667.9
1743,173224.31
1744,312292.9
1745,226744.17
1746,208226.31
1747,219690.42
1748,225893.78
1749,152577.03
1750,126377.54
1751,245783.52
1752,121320.54
1753,138102.97
1754,189614.19
1755,172558.19
1756,127015.75
1757,122363.53
1758,139285.98
1759,165650.12
1760,164271.38
1761,140450.2
1762,173695.77
1763,178077.4
1764,115442.45
1765,159532.48
1766,172389.42
1767,208234.84
1768,146111.03
1769,178509.8
1770,144772.53
1771,129347.01
1772,134208.4
1773,133534.81
1774,121909.49
1775,139015.66
1776,122432.87
1777,119936.266
1778,136778.86
1779,112188.95
1780,186352.88
1781,129303.71
1782,99314.96
1783,140749.88
1784,97723.75
1785,120110.48
1786,140159.44
1787,167863.34
1788,51056.844
1789,94700.19
1790,78232.05
1791,174537.81
1792,156301.42
1793,124664.79
1794,146150.89
1795,135995.83
1796,122970.09
1797,113496.695
1798,129473.875
1799,115719.34
1800,130399.17
1801,129920.15
1802,138375.73
1803,146721.1
1804,144225.45
1805,136773.11
1806,113968.3
1807,123731.68
1808,120758.73
1809,121222.0
1810,151617.81
1811,95058.234
1812,100304.516
1813,121074.92
1814,96033.03
1815,51592.625
1816,99482.555
1817,113560.14
1818,134087.5
1819,115314.16
1820,51618.168
1821,112393.39
1822,152582.28
1823,39569.24
1824,141490.62
1825,138055.95
1826,103483.32
1827,105078.19
1828,137489.78
1829,111986.28
1830,145353.3
1831,149521.64
1832,83401.0
